Record Length,Analog:7000
Sample Interval,CH1:0.0000010000000 CH2:0.0000010000000
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:0.05 CH2:0.50,,,
Vertical Offset,CH1:-0.17100 CH2:-0.13000,,,
Horizontal Units,us,,,
Horizontal Scale,500.0000000000,,,
Model Number,T3DSO1104 ,,,
Serial Number,T0101C18470265,,,
Software Version,8.1.6.1.26,,,
Source,CH1,CH2
Second,Volt,Volt
 0.00058000000,0.31100,0.75000
 0.00058100000,0.31300,0.77000
 0.00058200000,0.31100,0.77000
 0.00058300000,0.30900,0.77000
 0.00058400000,0.31300,0.75000
 0.00058500000,0.31100,0.77000
 0.00058600000,0.31300,0.79000
 0.00058700000,0.31100,0.79000
 0.00058800000,0.30700,0.77000
 0.00058900000,0.31300,0.79000
 0.00059000000,0.31300,0.79000
 0.00059100000,0.31100,0.79000
 0.00059200000,0.31100,0.79000
 0.00059300000,0.31300,0.79000
 0.00059400000,0.31100,0.79000
 0.00059500000,0.30900,0.79000
 0.00059600000,0.31100,0.79000
 0.00059700000,0.30900,0.79000
 0.00059800000,0.30900,0.79000
 0.00059900000,0.31300,0.77000
 0.00060000000,0.31300,0.79000
 0.00060100000,0.31300,0.77000
 0.00060200000,0.31300,0.79000
 0.00060300000,0.31100,0.77000
 0.00060400000,0.31100,0.79000
 0.00060500000,0.31100,0.77000
 0.00060600000,0.31300,0.79000
 0.00060700000,0.31100,0.77000
 0.00060800000,0.30900,0.79000
 0.00060900000,0.31100,0.77000
 0.00061000000,0.31100,0.79000
 0.00061100000,0.31100,0.77000
 0.00061200000,0.31300,0.79000
 0.00061300000,0.31300,0.79000
 0.00061400000,0.31100,0.77000
 0.00061500000,0.31300,0.77000
 0.00061600000,0.31100,0.77000
 0.00061700000,0.31300,0.79000
 0.00061800000,0.31300,0.79000
 0.00061900000,0.31300,0.79000
 0.00062000000,0.31100,0.79000
 0.00062100000,0.31300,0.79000
 0.00062200000,0.31300,0.79000
 0.00062300000,0.31300,0.79000
 0.00062400000,0.30900,0.77000
 0.00062500000,0.31100,0.77000
 0.00062600000,0.31100,0.79000
 0.00062700000,0.31300,0.77000
 0.00062800000,0.31100,0.79000
 0.00062900000,0.31300,0.77000
 0.00063000000,0.31100,0.79000
 0.00063100000,0.31300,0.79000
 0.00063200000,0.31100,0.77000
 0.00063300000,0.31300,0.79000
 0.00063400000,0.31300,0.77000
 0.00063500000,0.31100,0.79000
 0.00063600000,0.31100,0.77000
 0.00063700000,0.31100,0.79000
 0.00063800000,0.31100,0.77000
 0.00063900000,0.30900,0.77000
 0.00064000000,0.31300,0.79000
 0.00064100000,0.31300,0.81000
 0.00064200000,0.31300,0.77000
 0.00064300000,0.31100,0.79000
 0.00064400000,0.31300,0.79000
 0.00064500000,0.31100,0.81000
 0.00064600000,0.31100,0.81000
 0.00064700000,0.31100,0.81000
 0.00064800000,0.30900,0.79000
 0.00064900000,0.31100,0.79000
 0.00065000000,0.31300,0.81000
 0.00065100000,0.31500,0.81000
 0.00065200000,0.31300,0.81000
 0.00065300000,0.31100,0.79000
 0.00065400000,0.31100,0.81000
 0.00065500000,0.31300,0.79000
 0.00065600000,0.31100,0.79000
 0.00065700000,0.31300,0.79000
 0.00065800000,0.31100,0.79000
 0.00065900000,0.30900,0.79000
 0.00066000000,0.30900,0.79000
 0.00066100000,0.31100,0.79000
 0.00066200000,0.31100,0.79000
 0.00066300000,0.31100,0.81000
 0.00066400000,0.31100,0.79000
 0.00066500000,0.31100,0.81000
 0.00066600000,0.31300,0.79000
 0.00066700000,0.31100,0.81000
 0.00066800000,0.30900,0.81000
 0.00066900000,0.31100,0.81000
 0.00067000000,0.31100,0.79000
 0.00067100000,0.31100,0.81000
 0.00067200000,0.31300,0.79000
 0.00067300000,0.31300,0.79000
 0.00067400000,0.31100,0.79000
 0.00067500000,0.31500,0.81000
 0.00067600000,0.31300,0.81000
 0.00067700000,0.31100,0.79000
 0.00067800000,0.31100,0.79000
 0.00067900000,0.31300,0.79000
 0.00068000000,0.31100,0.79000
 0.00068100000,0.31300,0.79000
 0.00068200000,0.31100,0.81000
 0.00068300000,0.31100,0.81000
 0.00068400000,0.30900,0.79000
 0.00068500000,0.31100,0.79000
 0.00068600000,0.31300,0.79000
 0.00068700000,0.31300,0.81000
 0.00068800000,0.30900,0.81000
 0.00068900000,0.31500,0.79000
 0.00069000000,0.31300,0.83000
 0.00069100000,0.31100,0.83000
 0.00069200000,0.31100,0.81000
 0.00069300000,0.30900,0.83000
 0.00069400000,0.30900,0.81000
 0.00069500000,0.30900,0.81000
 0.00069600000,0.31300,0.81000
 0.00069700000,0.30900,0.81000
 0.00069800000,0.31100,0.81000
 0.00069900000,0.31100,0.81000
 0.00070000000,0.30700,0.83000
 0.00070100000,0.30900,0.83000
 0.00070200000,0.31500,0.83000
 0.00070300000,0.31100,0.83000
 0.00070400000,0.31300,0.83000
 0.00070500000,0.31100,0.81000
 0.00070600000,0.30900,0.81000
 0.00070700000,0.31100,0.81000
 0.00070800000,0.30900,0.83000
 0.00070900000,0.31100,0.83000
 0.00071000000,0.31500,0.83000
 0.00071100000,0.31100,0.83000
 0.00071200000,0.31100,0.81000
 0.00071300000,0.31300,0.83000
 0.00071400000,0.30900,0.83000
 0.00071500000,0.31500,0.81000
 0.00071600000,0.30900,0.81000
 0.00071700000,0.31100,0.83000
 0.00071800000,0.30900,0.81000
 0.00071900000,0.31300,0.81000
 0.00072000000,0.31100,0.81000
 0.00072100000,0.31300,0.83000
 0.00072200000,0.31300,0.81000
 0.00072300000,0.31100,0.81000
 0.00072400000,0.30900,0.81000
 0.00072500000,0.31500,0.83000
 0.00072600000,0.31100,0.83000
 0.00072700000,0.30900,0.81000
 0.00072800000,0.30900,0.83000
 0.00072900000,0.30900,0.83000
 0.00073000000,0.30900,0.83000
 0.00073100000,0.30900,0.81000
 0.00073200000,0.31300,0.81000
 0.00073300000,0.31100,0.81000
 0.00073400000,0.31100,0.83000
 0.00073500000,0.31300,0.83000
 0.00073600000,0.31100,0.83000
 0.00073700000,0.31100,0.83000
 0.00073800000,0.31500,0.83000
 0.00073900000,0.30900,0.81000
 0.00074000000,0.31300,0.81000
 0.00074100000,0.31300,0.85000
 0.00074200000,0.30700,0.83000
 0.00074300000,0.31100,0.83000
 0.00074400000,0.31500,0.85000
 0.00074500000,0.30900,0.83000
 0.00074600000,0.31300,0.83000
 0.00074700000,0.31300,0.85000
 0.00074800000,0.31300,0.85000
 0.00074900000,0.31500,0.85000
 0.00075000000,0.31100,0.83000
 0.00075100000,0.31300,0.83000
